track_id,album_listens,album_comments,artist_favorites,artist_comments,track_interest,track_favorites,track_listens
1060,1659,0,3,0,1551,0,641
1061,1461,0,3,0,1305,0,511
1062,1461,0,3,0,1293,1,236
1063,1461,0,3,0,1485,0,429
1064,1461,0,3,0,1105,0,289
1066,48302,1,111,3,11676,6,10700
1067,48302,1,111,3,18379,2,17088
1068,48302,1,111,3,804,2,356
1069,48302,1,111,3,7038,6,5661
1070,48302,1,111,3,7658,2,6327
1071,48302,1,111,3,1263,3,315
1072,48302,1,111,3,2012,3,302
1073,48302,1,111,3,5179,2,3982
1074,48302,1,111,3,1306,2,193
1075,48302,1,111,3,5620,2,4628
1076,42824,1,111,3,17520,18,14981
1077,692,0,0,0,1301,1,145
1078,175,0,0,0,743,0,175
1079,692,0,0,0,1033,0,132
1080,692,0,0,0,1171,0,420
1081,153,0,0,0,422,0,153
1082,14409,0,0,0,4435,13,3761
1083,1281,0,15,0,2587,8,1278
1084,15632,0,12,2,14003,2,12854
1085,15632,0,12,2,850,3,450
1086,15632,0,12,2,1922,3,851
1087,10618,0,12,2,10309,27,11275
1088,15632,0,12,2,1256,7,405
1089,15632,0,12,2,1134,4,660
1090,15632,0,12,2,752,2,147
1091,15632,0,12,2,766,3,261
1092,2453,0,2,1,525,0,217
1093,2453,0,2,1,742,0,454
1094,2453,0,2,1,500,0,204
1095,2453,0,2,1,1521,0,255
1096,2453,0,2,1,991,0,193
1097,2453,0,2,1,770,0,204
1098,2453,0,2,1,829,0,302
1099,2453,0,2,1,690,0,227
1100,2453,0,2,1,671,1,174
1101,2453,0,2,1,1377,0,232
1102,2926,0,4,0,3460,16,2998
1105,1646,0,0,0,1112,0,554
1106,1646,0,0,0,1119,0,390
1107,1646,0,0,0,1048,0,324
1108,1646,0,0,0,986,0,381
1110,2220,0,1,0,3382,2,910
1111,2220,0,1,0,2725,1,847
1113,2220,0,1,0,2298,1,485
1116,360,0,2,0,1145,1,215
1117,1149,0,2,0,1247,1,464
1118,1149,0,2,0,1354,2,694
1119,360,0,2,0,688,0,147
1120,211,1,20,0,1200,2,211
1121,1429,0,20,0,3504,2,1432
1122,158,0,20,0,523,0,157
1123,2019,0,5,0,1086,0,513
1124,1252,0,5,0,765,0,311
1125,1252,0,5,0,1258,0,713
1126,2019,0,5,0,1353,0,409
1127,1252,0,5,0,464,4,234
1128,2019,0,5,0,481,0,82
1129,2019,0,5,0,604,1,138
1130,2019,0,5,0,988,0,473
1131,2019,0,5,0,713,0,425
1133,2011,0,0,0,564,2,319
1135,2011,0,0,0,297,0,53
1136,2011,0,0,0,292,0,39
1138,2011,0,0,0,2202,0,1120
1140,2011,0,0,0,580,0,41
1141,2011,0,0,0,278,0,45
1142,2011,0,0,0,893,0,111
1143,2011,0,0,0,795,0,77
1144,2011,0,0,0,1062,1,115
1145,2011,0,0,0,1072,0,31
1146,2011,0,0,0,577,0,65
1147,3949,0,7,0,1999,6,923
1148,3949,0,7,0,1881,2,954
1149,3949,0,7,0,1856,3,696
1150,3949,0,7,0,2730,6,1451
1151,20621,0,20,3,6779,16,4772
1152,20621,0,20,3,7686,30,5692
1153,20621,0,20,3,4874,14,2970
1154,20621,0,20,3,6552,11,3310
1155,20621,0,20,3,7111,14,4141
1156,4041,0,11,1,1234,3,675
1157,4754,0,11,1,10823,1,387
1158,4754,0,11,1,785,0,105
1159,4041,0,11,1,736,0,243
1160,4754,0,11,1,557,0,151
1161,4041,0,11,1,2073,2,718
1162,4041,0,11,1,10216,3,397
1163,4754,0,11,1,567,0,131
1164,4041,0,11,1,624,0,166
1165,4754,0,11,1,1162,0,282
1166,4754,0,11,1,910,0,89
1167,4041,0,11,1,735,4,217
1168,4754,0,11,1,665,0,188
1169,4041,0,11,1,1106,1,170
1170,4041,0,11,1,1126,1,249
1171,4754,0,11,1,905,0,173
1172,4041,0,11,1,1384,2,190
1173,4754,0,11,1,886,0,79
1174,4041,0,11,1,754,2,120
1175,4754,0,11,1,485,0,95
1176,4754,0,11,1,958,0,418
1177,4041,0,11,1,760,0,228
1178,4754,0,11,1,994,0,283
1179,4041,0,11,1,971,1,423
1180,4754,0,11,1,847,0,282
1181,4041,0,11,1,518,1,152
1182,4041,0,11,1,500,1,164
1183,4754,0,11,1,2439,5,2079
1184,4754,0,11,1,414,0,88
1185,1168,1,11,1,650,3,217
1186,1168,1,11,1,896,2,256
1187,1168,1,11,1,603,1,224
1188,1168,1,11,1,823,2,124
1189,1168,1,11,1,668,0,85
1190,1168,1,11,1,1062,1,80
1191,1168,1,11,1,661,1,127
1192,1168,1,11,1,384,0,61
1193,6505,0,19,1,1730,9,1522
1194,6505,0,19,1,1636,5,1437
1195,6505,0,19,1,1211,3,1038
1196,6505,0,19,1,929,2,777
1197,6505,0,19,1,1024,2,868
1198,6505,0,19,1,477,2,339
1199,6505,0,19,1,777,4,620
1201,3811,0,0,0,1629,0,1134
1202,3811,0,0,0,1606,0,679
1203,3811,0,0,0,856,0,524
1204,3811,0,0,0,1575,1,892
1205,552,1,0,0,729,0,121
1206,552,1,0,0,391,0,83
1207,552,1,0,0,393,0,69
1208,552,1,0,0,487,0,59
1209,552,1,0,0,416,0,71
1210,552,1,0,0,481,0,51
1211,552,1,0,0,517,0,41
1212,552,1,0,0,408,1,63
1213,236,0,21,0,565,2,162
1214,809,0,21,0,324,1,314
1215,7559,1,21,0,692,3,483
1216,34,0,21,0,71,1,34
1217,236,0,21,0,857,1,76
1218,809,0,21,0,166,1,136
1219,7559,1,21,0,629,2,414
1220,854,0,21,0,255,1,198
1221,809,0,21,0,200,1,154
1222,854,0,21,0,197,1,157
1223,7559,1,21,0,443,2,312
1224,809,0,21,0,253,3,211
1225,7559,1,21,0,733,4,512
1226,854,0,21,0,164,2,124
1227,854,0,21,0,140,1,98
1228,7559,1,21,0,431,1,300
1229,854,0,21,0,151,1,96
1230,7559,1,21,0,443,1,320
1231,7559,1,21,0,686,1,469
1232,7559,1,21,0,1289,1,1104
1233,7559,1,21,0,584,2,444
1234,7559,1,21,0,648,3,479
1235,7559,1,21,0,2408,4,1948
1236,7559,1,21,0,533,1,416
1237,7559,1,21,0,584,1,457
1238,854,0,21,0,232,1,189
1240,2378,0,0,0,526,0,181
1241,3563,0,19,2,822,1,242
1242,328,0,19,2,350,0,46
1243,1661,0,19,2,596,0,115
1244,240,0,19,2,510,0,39
1245,1661,0,19,2,302,0,120
1246,3563,0,19,2,540,0,275
1247,328,0,19,2,236,0,34
1248,240,0,19,2,311,0,45
1249,1661,0,19,2,1232,3,978
1250,240,0,19,2,387,0,80
1251,3563,0,19,2,518,0,152
1252,328,0,19,2,1250,0,23
1253,1661,0,19,2,374,0,44
1254,328,0,19,2,641,0,23
1255,3563,0,19,2,585,0,102
1256,240,0,19,2,297,0,27
1257,240,0,19,2,503,0,50
1258,1661,0,19,2,312,0,59
1259,3563,0,19,2,3547,6,2740
1260,328,0,19,2,184,0,23
1261,1661,0,19,2,321,0,54
1262,3563,0,19,2,389,0,66
1263,328,0,19,2,897,0,21
1264,1661,0,19,2,578,1,297
1265,328,0,19,2,649,1,95
1266,3563,0,19,2,584,0,76
1267,3563,0,19,2,475,0,71
1268,328,0,19,2,348,0,31
1269,328,0,19,2,415,0,32
1270,3299,0,2,1,3990,0,3300
1271,976,0,2,1,991,0,519
1272,976,0,2,1,724,0,243
1273,976,0,2,1,867,0,220
1274,232,0,2,1,247,0,232
1275,739,0,2,1,1352,3,739
1276,2035,0,25,3,2335,3,2038
1277,4408,0,25,3,2980,2,1892
1278,4408,0,25,3,3728,5,2556
1279,2263,0,4,0,1617,0,379
1280,2249,0,4,0,1533,5,414
1281,2249,0,4,0,762,0,166
1282,2263,0,4,0,808,0,159
1283,2263,0,4,0,1069,0,136
1284,2249,0,4,0,943,0,214
1285,2249,0,4,0,990,0,195
1286,2263,0,4,0,506,1,88
1287,2249,0,4,0,451,0,74
1288,2263,0,4,0,387,0,55
1289,2249,0,4,0,890,0,480
1290,2263,0,4,0,783,2,341
1291,2263,0,4,0,268,0,51
1292,2249,0,4,0,1022,0,488
1293,2249,0,4,0,620,0,178
1294,2263,0,4,0,380,0,75
1295,2263,0,4,0,647,0,74
1296,2249,0,4,0,396,0,62
1297,2263,0,4,0,978,0,107
1298,2263,0,4,0,809,0,340
1299,2263,0,4,0,513,0,130
1300,2263,0,4,0,526,0,111
1301,2263,0,4,0,608,0,245
1302,313,1,4,2,134,2,41
1303,1605,0,4,2,182,0,120
1304,1761,0,4,2,299,1,191
1305,444,0,4,2,190,0,64
1306,313,1,4,2,133,1,34
1307,1761,0,4,2,172,1,55
1308,1605,0,4,2,164,1,86
1309,444,0,4,2,175,1,66
1310,313,1,4,2,137,0,25
1311,1605,0,4,2,684,0,570
1312,1761,0,4,2,147,1,46
1313,1605,0,4,2,147,1,77
1314,444,0,4,2,140,0,36
1315,444,0,4,2,174,0,40
1316,313,1,4,2,158,2,116
1317,1605,0,4,2,167,1,124
1318,1761,0,4,2,342,0,172
1319,313,1,4,2,110,1,26
1320,1761,0,4,2,417,1,271
1321,444,0,4,2,145,0,35
1322,1605,0,4,2,156,0,121
1323,313,1,4,2,188,2,72
1324,444,0,4,2,249,0,77
1325,1761,0,4,2,167,0,55
1326,1605,0,4,2,130,0,73
1327,444,0,4,2,156,0,37
1328,1761,0,4,2,172,0,48
1329,1605,0,4,2,251,1,189
1330,1761,0,4,2,252,0,116
1331,444,0,4,2,129,0,23
1332,1761,0,4,2,164,0,49
1333,444,0,4,2,159,0,35
1334,1761,0,4,2,194,0,91
1335,444,0,4,2,122,0,33
1336,1761,0,4,2,164,0,44
1337,1761,0,4,2,155,0,62
1338,1761,0,4,2,175,0,66
1339,1761,0,4,2,516,0,431
1340,1761,0,4,2,210,0,81
1341,1605,0,4,2,201,1,141
1342,1605,0,4,2,160,1,113
1343,564,0,2,0,684,0,216
1344,564,0,2,0,510,0,115
1345,564,0,2,0,520,0,111
1346,564,0,2,0,565,0,128
1347,95,0,1,0,506,0,58
1348,95,0,1,0,1059,0,37
1349,-1,-1,11,0,1160,11,8795
1352,-1,-1,11,0,353,2,416
1353,-1,-1,11,0,376,0,419
1354,1853,0,0,0,3868,6,1862
1355,596,0,4,0,2348,0,598
1356,2874,0,14,0,668,0,597
1357,2874,0,14,0,303,0,256
1358,3666,0,14,0,1371,0,659
1359,2874,0,14,0,258,0,128
1360,3666,0,14,0,1393,0,437
1361,2874,0,14,0,511,0,403
1362,2874,0,14,0,516,0,436
1363,3666,0,14,0,1137,1,393
1364,2874,0,14,0,189,0,124
1365,2874,0,14,0,147,0,89
1366,3666,0,14,0,3128,3,1984
1367,2874,0,14,0,156,0,91
1368,3666,0,14,0,738,0,233
1369,2874,0,14,0,152,0,94
1370,2874,0,14,0,121,0,65
1371,2874,0,14,0,124,0,64
1372,2874,0,14,0,135,0,73
1373,2874,0,14,0,177,0,113
1374,2874,0,14,0,135,0,69
1375,2874,0,14,0,169,0,93
1376,2874,0,14,0,146,0,93
1377,2874,0,14,0,160,0,106
1378,806,0,14,0,1323,1,812
1380,2378,0,0,0,1298,0,532
1381,858,0,4,1,1231,11,858
1382,1101,0,4,1,895,4,586
1383,1101,0,4,1,833,2,518
1384,14409,0,0,0,13250,13,12140
1412,1243,0,0,0,659,0,143
1413,1243,0,0,0,1433,2,632
1414,1243,0,0,0,431,0,46
1415,1243,0,0,0,374,0,62
1416,1243,0,0,0,1038,0,387
1417,8246,0,27,2,7349,14,6911
1418,8246,0,27,2,858,6,516
1419,8246,0,27,2,1046,9,657
1420,8246,0,27,2,575,6,274
1421,8246,0,27,2,618,4,249
1422,695,0,15,2,894,2,268
1423,394,0,15,2,450,1,394
1424,695,0,15,2,823,6,428
1425,158,0,15,2,684,0,158
1426,207,0,15,2,934,0,207
1427,2489,0,15,2,3016,12,2548
1428,236,0,5,0,339,1,236
1429,223,0,5,0,352,1,223
1430,166,0,5,0,285,1,166
1431,200,0,5,0,384,0,202
1432,41,0,5,0,169,0,41
1433,193,0,5,0,176,1,78
1434,433,0,5,0,214,1,84
1435,433,0,5,0,204,2,96
1436,193,0,5,0,155,1,60
1437,193,0,5,0,163,1,56
1438,433,0,5,0,186,1,69
1439,433,0,5,0,207,2,44
1441,433,0,5,0,180,1,71
1442,433,0,5,0,157,3,34
1443,1336,0,33,2,2085,9,1336
1444,1159,2,33,2,2367,7,1159
1450,2513,0,11,0,2191,4,1679
1451,2513,0,11,0,2693,5,842
1474,920,0,0,0,6805,1,505
1475,920,0,0,0,1211,0,420
1476,432,0,1,0,963,2,174
1477,432,0,1,0,562,0,96
1478,432,0,1,0,862,0,163
1479,61609,0,0,0,1027,0,218
1480,2258,0,0,0,1637,0,640
1481,2258,0,0,0,1529,0,600
1482,61609,0,0,0,93276,7,77299
1483,2258,0,0,0,1082,1,416
1484,61609,0,0,0,824,1,254
1485,2258,0,0,0,1615,2,372
1486,61609,0,0,0,1541,1,386
1487,2258,0,0,0,927,1,266
1488,61609,0,0,0,904,0,255
1489,61609,0,0,0,616,0,197
1490,334,0,4,0,301,0,58
1491,334,0,4,0,341,0,55
1492,334,0,4,0,197,0,45
1494,1334,0,0,0,706,0,109
1495,1334,0,0,0,1041,0,147
1496,1334,0,0,0,703,0,88
1497,1334,0,0,0,422,0,69
1498,1334,0,0,0,960,0,369
1499,1334,0,0,0,696,0,56
1500,1334,0,0,0,693,0,109
1501,1334,0,0,0,347,0,39
1502,1334,0,0,0,489,0,188
1503,1334,0,0,0,719,0,176
1504,451,0,0,0,445,0,160
1505,2576,0,0,0,529,1,93
1506,2576,0,0,0,616,0,71
1507,2576,0,0,0,1328,0,466
1508,2576,0,0,0,561,0,54
1509,2576,0,0,0,555,0,40
1510,2576,0,0,0,2199,2,1768
1511,2576,0,0,0,407,0,28
1512,2576,0,0,0,570,0,40
1513,2576,0,0,0,324,0,24
1514,2576,0,0,0,397,0,45
1515,239,0,1,0,861,0,159
1516,239,0,1,0,657,0,82
1517,269,0,28,1,1308,2,269
1518,799,0,1,0,682,0,196
1519,799,0,1,0,369,1,64
1520,799,0,1,0,492,0,56
1521,799,0,1,0,543,0,141
1522,799,0,1,0,459,0,190
1523,799,0,1,0,405,0,54
1524,799,0,1,0,406,0,64
1525,799,0,1,0,444,0,43
1526,3487,0,2,0,537,0,483
1527,3487,0,2,0,273,0,237
1528,3487,0,2,0,545,0,470
1529,3487,0,2,0,256,0,199
1530,3487,0,2,0,272,0,208
1531,3487,0,2,0,393,0,320
1532,3487,0,2,0,271,0,217
1533,3487,0,2,0,281,0,229
1534,3487,0,2,0,932,0,486
1535,3487,0,2,0,263,0,213
1536,3487,0,2,0,557,0,488
1537,663,0,4,0,2008,0,664
1538,374,1,4,0,1481,0,374
1539,87,0,4,0,380,0,88
1540,637,0,22,3,384,7,275
1541,858,0,22,3,893,6,702
1542,637,0,22,3,536,6,367
1543,746,0,22,3,1114,9,777
1544,1979,0,22,3,3937,8,2537
1545,1979,0,22,3,737,5,592
1546,858,0,22,3,303,4,180
1547,10227,0,1,0,18455,0,1827
1548,10227,0,1,0,2827,3,1664
1549,10227,0,1,0,1014,1,278
1550,10227,0,1,0,1451,0,962
1551,10227,0,1,0,1814,3,1139
1552,10227,0,1,0,1187,1,868
1553,10227,0,1,0,1422,1,1152
1554,10227,0,1,0,1629,1,1073
1555,10227,0,1,0,1277,0,632
1556,10227,0,1,0,2470,0,803
1557,1036,0,3,0,418,0,74
1558,1036,0,3,0,421,0,60
1559,1036,0,3,0,1273,0,754
1560,1036,0,3,0,265,0,27
1561,1036,0,3,0,328,0,44
1562,1036,0,3,0,539,0,83
1563,108,0,3,0,587,0,62
1564,108,0,3,0,1107,0,46
1565,400,0,5,0,162,1,140
1566,523,0,5,0,205,2,160
1567,400,0,5,0,144,1,103
1568,523,0,5,0,147,1,96
1569,523,0,5,0,173,1,130
1570,400,0,5,0,141,1,85
1572,400,0,5,0,123,1,73
1573,523,0,5,0,119,1,71
1574,1138,0,1,0,557,3,477
1575,1138,0,1,0,746,7,671
1576,1006,0,0,0,660,0,158
1577,1006,0,0,0,524,0,95
1578,1006,0,0,0,415,1,71
1579,1006,0,0,0,752,0,65
1580,1006,0,0,0,472,0,69
1581,1006,0,0,0,477,0,63
1582,1006,0,0,0,1187,0,65
1583,1006,0,0,0,1133,0,63
1584,1006,0,0,0,320,0,45
1585,1006,0,0,0,585,0,58
1586,1006,0,0,0,616,0,58
1587,1006,0,0,0,496,0,63
1588,1006,0,0,0,308,0,67
1589,1006,0,0,0,580,0,99
1590,1505,0,0,0,529,0,189
1591,374,0,0,0,266,0,32
1592,1752,0,0,0,431,0,215
1593,1752,0,0,0,675,0,263
1594,374,0,0,0,189,0,27
1595,1505,0,0,0,363,0,88
1596,1752,0,0,0,504,0,133
1597,1505,0,0,0,430,0,121
1598,374,0,0,0,2675,0,196
1599,1505,0,0,0,421,0,127
1600,374,0,0,0,885,0,12
1601,1752,0,0,0,445,0,68
1602,374,0,0,0,191,0,23
1603,1505,0,0,0,394,0,47
1604,1752,0,0,0,727,0,117
1605,1505,0,0,0,646,0,116
1606,374,0,0,0,247,0,46
1607,1752,0,0,0,1072,0,449
1608,1752,0,0,0,344,0,83
1609,374,0,0,0,228,0,24
1610,1505,0,0,0,455,0,208
1611,450,0,0,0,1119,0,450
1612,1752,0,0,0,454,1,87
1613,374,0,0,0,220,0,15
1614,1505,0,0,0,479,0,71
1615,1505,0,0,0,774,0,123
1616,1752,0,0,0,970,0,217
1617,1752,0,0,0,469,0,115
1618,1505,0,0,0,968,0,429
1619,1752,0,0,0,509,0,35
1620,688,0,0,0,1595,0,164
1621,688,0,0,0,1798,1,63
1622,688,0,0,0,406,0,40
1623,688,0,0,0,299,0,37
1624,688,0,0,0,283,0,38
1625,688,0,0,0,320,0,79
1626,688,0,0,0,274,0,32
1627,688,0,0,0,243,0,33
1628,688,0,0,0,309,0,42
1629,688,0,0,0,260,0,43
1630,688,0,0,0,298,0,37
1631,688,0,0,0,870,0,49
1632,688,0,0,0,441,0,42
1633,1447,0,19,2,1294,0,742
1634,2365,0,3,0,859,0,364
1635,2365,0,3,0,1651,2,602
1636,2365,0,3,0,937,1,173
1637,2365,0,3,0,688,0,184
1638,2365,0,3,0,1916,0,588
1639,2365,0,3,0,1068,0,154
1640,2365,0,3,0,1625,0,323
1641,166,0,2,0,811,1,166
1642,3836,0,35,2,2458,0,277
1643,-1,-1,35,2,1576,7,484
1644,3836,0,35,2,1476,1,579
1645,3836,0,35,2,1093,1,293
1648,3836,0,35,2,939,0,291
1649,3836,0,35,2,1280,0,673
1652,3836,0,35,2,1635,1,323
1657,3836,0,35,2,700,1,176
1658,3836,0,35,2,613,0,196
1659,3836,0,35,2,907,0,170
1660,-1,-1,35,2,1646,2,625
1661,3836,0,35,2,1770,0,693
1662,3836,0,35,2,571,0,222
1663,1525,0,3,0,1363,1,960
1664,898,0,3,0,1056,0,593
1665,898,0,3,0,951,0,308
1666,1525,0,3,0,1153,2,568
1667,1367,0,0,0,763,0,177
1668,1367,0,0,0,1031,0,80
1669,1367,0,0,0,852,0,69
1670,1367,0,0,0,3393,0,142
1671,1367,0,0,0,4196,0,188
1672,1367,0,0,0,1943,0,76
1673,1367,0,0,0,5929,0,512
1674,1367,0,0,0,2746,0,139
1675,1936,0,0,0,3934,0,388
1676,1936,0,0,0,3539,0,1108
1677,1936,0,0,0,1876,1,184
1678,1936,0,0,0,3134,0,174
1679,1936,0,0,0,1843,0,95
1680,9816,1,12,2,2168,0,1240
1681,9816,1,12,2,1715,1,703
1682,9816,1,12,2,2850,5,1668
1683,9816,1,12,2,1346,0,518
1684,9816,1,12,2,4384,11,3288
1685,9816,1,12,2,1264,0,517
1686,9816,1,12,2,2011,1,657
1687,9816,1,12,2,1351,0,476
1688,9816,1,12,2,1052,1,423
1689,9816,1,12,2,1183,1,500
1690,510,0,0,0,1324,0,510
1691,696,0,0,0,921,0,240
1692,696,0,0,0,837,0,244
1693,696,0,0,0,1205,0,212
1694,707,0,0,0,585,0,297
1695,707,0,0,0,299,0,65
1696,707,0,0,0,411,0,157
1697,707,0,0,0,706,0,191
1698,824,0,18,0,1187,2,352
1699,824,0,18,0,2083,1,259
1700,824,0,18,0,838,1,220
1701,1059,0,18,0,2486,4,543
1702,3819,0,18,0,2531,3,689
1703,3819,0,18,0,3764,3,2845
1704,1059,0,18,0,2573,3,517
1705,3819,0,18,0,1695,1,341
1706,2233,0,5,0,3180,13,2308
1707,124,0,5,0,850,2,123
1708,271,0,5,0,1093,1,272
1709,877,0,5,0,1503,3,878
1710,2519,0,1,0,492,0,213
1711,2519,0,1,0,708,0,155
1712,2519,0,1,0,832,0,305
1713,2519,0,1,0,1093,0,263
1714,2519,0,1,0,656,0,205
1715,2519,0,1,0,745,0,262
1716,2519,0,1,0,643,1,148
1717,2519,0,1,0,1428,0,595
1718,2519,0,1,0,816,0,264
1719,2519,0,1,0,511,0,131
1720,3242,0,58,1,4746,15,3282
1721,348,0,0,0,889,0,348
1722,697,0,0,0,1146,0,354
1723,697,0,0,0,835,1,348
1725,2333,0,9,0,2224,3,1900
1726,2333,0,9,0,964,2,494
1727,937,0,1,0,372,1,325
1728,937,0,1,0,510,2,627
1730,1143,0,8,0,6551,8,1155
1731,12822,2,42,4,3905,4,1486
1732,12822,2,42,4,2094,7,1030
1733,12822,2,42,4,4162,26,3544
1734,12822,2,42,4,2005,5,543
1735,12822,2,42,4,9711,22,3332
1736,12822,2,42,4,2412,6,682
1737,12822,2,42,4,5102,8,1913
1738,12822,2,42,4,1597,7,363
1739,12822,2,42,4,1948,5,329
1740,1302,0,2,0,679,0,271
1741,1302,0,2,0,636,2,318
1742,1302,0,2,0,873,1,428
1743,1302,0,2,0,611,1,284
1744,1397,0,1,0,772,0,168
1745,1397,0,1,0,629,0,73
1746,1397,0,1,0,759,0,79
1747,1397,0,1,0,724,0,173
1748,1397,0,1,0,714,0,86
1749,1397,0,1,0,796,1,197
1750,1397,0,1,0,704,0,49
1751,1397,0,1,0,973,0,97
1752,1397,0,1,0,878,0,58
1753,1397,0,1,0,676,0,107
1754,1397,0,1,0,409,0,116
1755,1397,0,1,0,356,1,52
1756,1397,0,1,0,214,0,66
1757,1397,0,1,0,385,0,91
1759,-1,-1,105,12,1450,0,474
1761,-1,-1,105,12,567,0,119
1763,-1,-1,105,12,534,0,143
1765,-1,-1,105,12,1103,0,162
1767,-1,-1,105,12,1301,0,252
1768,-1,-1,105,12,639,2,237
1770,341,0,1,0,276,0,40
1771,341,0,1,0,588,0,114
1772,341,0,1,0,627,0,120
1773,341,0,1,0,394,0,64
1780,108,0,0,0,488,1,108
1781,132,0,0,0,647,0,132
1782,251,0,0,0,676,1,252
1783,3398,0,6,0,969,1,322
1784,2644,0,6,0,501,0,95
1785,6319,0,6,0,609,0,108
1786,2644,0,6,0,479,0,146
1787,3398,0,6,0,872,0,155
1788,6319,0,6,0,587,0,114
1789,6319,0,6,0,446,0,216
1790,2644,0,6,0,405,0,115
1791,3398,0,6,0,487,1,170
1792,2644,0,6,0,445,0,194
1793,3398,0,6,0,2113,1,845
1794,6319,0,6,0,965,0,128
1795,2644,0,6,0,364,0,75
1796,3398,0,6,0,1088,0,127
1797,6319,0,6,0,932,0,485
1798,2644,0,6,0,568,1,271
1799,3398,0,6,0,2730,1,665
1800,6319,0,6,0,1165,0,235
1801,2644,0,6,0,688,2,282
1802,6319,0,6,0,690,0,127
1803,3398,0,6,0,634,0,93
1804,2644,0,6,0,1236,0,524
1805,6319,0,6,0,725,1,223
1806,3398,0,6,0,722,0,86
1807,6319,0,6,0,532,0,64
1808,2644,0,6,0,480,0,137
1809,3398,0,6,0,584,0,249
1810,2644,0,6,0,806,0,430
1811,3398,0,6,0,323,0,80
1812,6319,0,6,0,1085,0,363
1813,6319,0,6,0,949,0,387
1814,3398,0,6,0,365,0,95
1815,2644,0,6,0,528,0,98
1816,6319,0,6,0,691,0,105
1817,3398,0,6,0,492,0,194
1818,2644,0,6,0,761,1,174
1819,3398,0,6,0,477,0,49
1820,2644,0,6,0,428,0,129
1821,6319,0,6,0,549,0,273
1822,6319,0,6,0,3856,3,2023
1823,3398,0,6,0,1166,0,129
1824,6319,0,6,0,487,0,219
1825,3398,0,6,0,791,0,84
1826,3398,0,6,0,733,0,94
1827,6319,0,6,0,495,0,141
1828,6319,0,6,0,698,0,174
1829,6319,0,6,0,791,0,185
1830,6319,0,6,0,700,0,206
1831,6319,0,6,0,924,0,321
1832,6319,0,6,0,402,0,28
1833,6319,0,6,0,1185,0,114
1834,6319,0,6,0,500,0,124
1835,6319,0,6,0,699,0,35
1836,1029,0,1,1,1426,3,518
1837,1029,0,1,1,1207,1,518
1840,474,0,0,0,326,0,43
1841,474,0,0,0,408,1,84
1842,474,0,0,0,262,1,72
1843,474,0,0,0,332,0,49
1844,474,0,0,0,243,0,48
1860,242,0,0,0,1526,0,89
1861,242,0,0,0,1195,0,155
1863,1504,0,9,1,259,1,91
1864,1504,0,9,1,376,3,310
1865,5319,0,9,1,1475,8,2008
1866,1504,0,9,1,218,0,121
1867,5319,0,9,1,934,2,873
1868,1504,0,9,1,304,1,185
1869,5319,0,9,1,875,3,906
1870,1504,0,9,1,253,1,156
1871,5319,0,9,1,841,2,652
1872,1504,0,9,1,270,0,143
1873,5319,0,9,1,1006,2,921
1874,1504,0,9,1,175,0,55
1875,1504,0,9,1,206,1,72
1876,1504,0,9,1,170,1,54
1877,1504,0,9,1,160,1,76
1878,1504,0,9,1,212,0,90
1879,1504,0,9,1,211,0,86
1880,-1,-1,9,1,682,0,495
1881,-1,-1,9,1,581,0,401
1882,778,0,5,0,748,0,306
1883,3078,0,5,0,2711,10,2403
1884,3078,0,5,0,1426,3,542
1885,778,0,5,0,689,0,191
1886,3078,0,5,0,489,0,214
1887,778,0,5,0,662,1,287
1888,8779,0,89,1,1800,6,1291
1889,8779,0,89,1,2056,10,1473
1890,8779,0,89,1,2022,13,1185
1891,8779,0,89,1,37395,22,4896
1892,11299,0,20,0,4315,40,9523
1893,11299,0,20,0,1253,4,753
1894,11299,0,20,0,763,5,367
1895,11299,0,20,0,749,3,329
1896,11299,0,20,0,1037,3,473
1898,1838,0,11,1,1623,1,740
1899,1838,0,11,1,1602,0,286
1900,1838,0,11,1,1289,1,302
1901,1838,0,11,1,2470,2,261
1902,1838,0,11,1,999,0,271
1909,377,0,0,0,2116,0,376
1910,588,0,0,0,1617,0,251
1911,588,0,0,0,1446,0,223
1912,588,0,0,0,1323,0,116
1913,812,0,4,0,2224,2,376
1914,812,0,4,0,2745,0,439
1915,898,0,4,0,2751,2,636
1916,1242,0,4,0,2502,2,228
1917,278,0,4,0,2040,0,151
1918,278,0,4,0,1670,0,126
1919,317,0,4,0,780,0,166
1920,452,0,4,0,976,2,265
1921,317,0,4,0,900,0,152
1922,898,0,4,0,1045,0,264
1923,452,0,4,0,1128,0,188
1924,1060,0,4,0,2522,2,599
1925,1242,0,4,0,3073,4,1017
1926,1060,0,4,0,1613,1,468
1927,246,0,4,0,855,0,117
1928,246,0,4,0,637,0,134
1929,11090,0,61,4,5525,20,4684
1930,2465,0,4,0,5116,3,2464
1931,278,0,0,0,562,1,92
1932,460,0,0,0,1408,0,351
1933,639,0,0,0,1035,0,123
1934,639,0,0,0,1485,2,469
1935,639,0,0,0,440,2,50
1936,278,0,0,0,397,0,34
1937,460,0,0,0,572,0,110
1938,278,0,0,0,642,0,66
1939,278,0,0,0,505,0,86
1940,1620,0,0,0,749,2,396
1941,1620,0,0,0,744,0,356
1942,1620,0,0,0,600,1,213
1943,1620,0,0,0,683,0,218
1944,1620,0,0,0,2799,0,445
1945,736,0,0,0,1468,0,344
1946,736,0,0,0,732,0,395
1947,2246,0,1,0,1370,1,625
